Coord;Interestingness
(-24.4, 3.3, 12.1);1.26876E-05
(-24.8, 3.3, 11.2);1.268113E-05
(-25.3, 3.3, 10.3);1.267467E-05
(-25.7, 3.3, 9.4);1.266821E-05
(-26.2, 3.3, 8.5);1.266177E-05
(-26.6, 3.3, 7.6);1.265532E-05
(-27.0, 3.3, 6.7);1.264889E-05
(-27.5, 3.3, 5.8);1.264246E-05
(-27.9, 3.3, 4.9);1.263604E-05
(-28.4, 3.3, 4.0);1.262962E-05
(-28.8, 3.3, 3.1);1.577802E-05
(-29.2, 3.3, 2.2);1.576802E-05
(-29.7, 3.2, 1.3);1.575803E-05
(-30.1, 3.2, 0.4);1.574805E-05
(-30.6, 3.2, -0.5);1.573809E-05
(-31.0, 3.2, -1.4);1.572814E-05
(-31.4, 3.2, -2.3);1.57182E-05
(-31.9, 3.2, -3.2);1.570827E-05
(-32.3, 3.2, -4.1);1.569836E-05
(-32.2, 3.5, -3.1);9.414263E-06
(-32.0, 3.4, -2.1);1.568253E-05
(-31.9, 3.4, -1.1);1.567265E-05
(-31.7, 3.4, -0.1);1.566278E-05
(-31.6, 3.3, 0.9);1.565292E-05
(-31.4, 3.3, 1.9);1.564308E-05
(-31.3, 3.3, 2.8);1.563325E-05
(-31.1, 3.2, 3.8);1.562343E-05
(-31.0, 3.2, 4.8);1.561362E-05
(-30.8, 3.2, 5.8);1.560383E-05
(-30.7, 3.1, 6.8);1.559405E-05
(-30.5, 3.1, 7.8);1.558428E-05
(-30.3, 3.1, 8.8);1.557452E-05
(-30.2, 3.0, 9.8);1.556477E-05
(-30.0, 3.0, 10.7);1.555504E-05
(-29.9, 3.0, 11.7);1.554532E-05
(-29.7, 2.9, 12.7);1.553561E-05
(-29.6, 2.9, 13.7);1.552591E-05
(-29.4, 2.9, 14.7);1.551623E-05
(-29.3, 2.8, 15.7);1.550656E-05
(-29.1, 2.8, 16.7);1.54969E-05
(-29.0, 2.8, 17.7);1.548725E-05
(-28.8, 2.7, 18.6);1.547762E-05
(-28.7, 2.7, 19.6);1.546799E-05
(-28.5, 2.7, 20.6);1.545838E-05
(-28.4, 2.6, 21.6);1.544878E-05
(-28.2, 2.6, 22.6);1.543919E-05
(-28.1, 2.6, 23.6);1.542961E-05
(-27.9, 2.5, 24.6);1.542005E-05
(-27.8, 2.5, 25.6);1.54105E-05
(-27.6, 2.4, 26.5);1.540095E-05
(-27.5, 2.4, 27.5);1.539142E-05
(-27.3, 2.4, 28.5);1.538191E-05
(-27.2, 2.3, 29.5);1.53724E-05
(-27.0, 2.3, 30.5);1.536291E-05
(-26.9, 2.3, 31.5);1.535343E-05
(-26.7, 2.2, 32.5);1.534396E-05
(-26.6, 2.2, 33.5);1.53345E-05
(-26.4, 2.2, 34.5);1.532505E-05
(-26.3, 2.1, 35.4);1.531562E-05
(-26.1, 2.1, 36.4);1.530619E-05
(-26.0, 2.1, 37.4);1.529678E-05
(-25.8, 2.0, 38.4);1.528738E-05
(-25.7, 2.0, 39.4);1.527799E-05
(-25.5, 2.0, 40.4);1.526861E-05
(-25.3, 1.9, 41.4);1.525925E-05
(-25.2, 1.9, 42.4);1.524989E-05
(-25.0, 1.9, 43.3);1.524055E-05
(-24.9, 1.8, 44.3);1.523122E-05
(-24.7, 1.8, 45.3);1.52219E-05
(-24.6, 1.8, 46.3);1.521259E-05
(-24.4, 1.7, 47.3);1.520329E-05
(-24.3, 1.7, 48.3);1.5194E-05
(-24.1, 1.7, 49.3);1.518473E-05
(-24.0, 1.6, 50.3);1.517546E-05
(-23.8, 1.6, 51.2);1.516621E-05
(-23.7, 1.6, 52.2);1.515697E-05
(-23.5, 1.5, 53.2);1.514774E-05
(-23.4, 1.5, 54.2);1.513852E-05
(-23.2, 1.5, 55.2);1.512932E-05
(-23.1, 1.4, 56.2);1.512012E-05
(-22.9, 1.4, 57.2);1.813202E-05
(-22.8, 1.3, 58.2);1.811881E-05
(-22.6, 1.3, 59.1);1.810563E-05
(-22.5, 1.3, 60.1);1.809246E-05
(-22.3, 1.2, 61.1);1.807931E-05
(-22.2, 1.2, 62.1);1.806618E-05
(-22.0, 1.2, 63.1);1.805307E-05
(-21.9, 1.1, 64.1);1.503422E-05
(-21.7, 1.1, 65.1);1.502514E-05
(-21.6, 1.1, 66.1);1.80182E-05
(-21.4, 1.0, 67.1);1.800516E-05
(-21.3, 1.0, 68.0);1.799213E-05
(-21.1, 1.0, 69.0);1.797913E-05
(-21.0, 0.9, 70.0);1.796614E-05
(-20.8, 0.9, 71.0);1.795318E-05
(-20.7, 0.9, 72.0);1.794023E-05
(-20.5, 0.8, 73.0);1.79273E-05
(-20.3, 0.8, 74.0);1.791439E-05
(-20.2, 0.8, 75.0);1.79015E-05
(-20.0, 0.7, 75.9);1.788862E-05
(-19.9, 0.7, 76.9);1.787577E-05
(-19.7, 0.7, 77.9);1.786293E-05
(-19.6, 0.6, 78.9);1.785011E-05
(-19.4, 0.6, 79.9);1.486532E-05
(-19.3, 0.6, 80.9);1.485644E-05
(-19.1, 0.5, 81.9);1.781602E-05
(-19.0, 0.5, 82.9);1.780327E-05
(-18.8, 0.5, 83.8);1.779054E-05
(-18.7, 0.4, 84.8);1.777783E-05
(-18.5, 0.4, 85.8);1.776513E-05
(-18.4, 0.3, 86.8);1.775245E-05
(-18.2, 0.3, 87.8);1.773979E-05
(-18.1, 0.3, 88.8);1.772715E-05
(-17.9, 0.2, 89.8);1.771452E-05
(-17.8, 0.2, 90.8);1.770192E-05
(-17.6, 0.2, 91.7);1.768933E-05
(-17.5, 0.1, 92.7);1.767676E-05
(-17.3, 0.1, 93.7);1.766421E-05
(-17.2, 0.1, 94.7);1.765168E-05
(-17.0, 0.0, 95.7);1.470017E-05
(-16.9, 0.0, 96.7);1.469149E-05
(-16.7, 0.0, 97.7);1.761834E-05
(-16.6, -0.1, 98.7);1.760587E-05
(-16.4, -0.1, 99.7);1.466204E-05
(-16.3, -0.1, 100.6);1.758305E-05
(-16.1, -0.2, 101.6);1.757063E-05
(-16.0, -0.2, 102.6);1.755823E-05
(-15.8, -0.2, 103.6);1.754585E-05
(-15.7, -0.3, 104.6);1.753348E-05
(-15.5, -0.3, 105.6);1.752113E-05
(-15.3, -0.3, 106.6);1.75088E-05
(-15.2, -0.4, 107.6);1.749648E-05
(-15.0, -0.4, 108.5);1.748418E-05
(-14.9, -0.4, 109.5);1.74719E-05
(-14.7, -0.5, 110.5);1.745964E-05
(-14.6, -0.5, 111.5);1.744739E-05
(-14.4, -0.5, 112.5);1.743516E-05
(-14.3, -0.6, 113.5);1.742295E-05
(-14.1, -0.6, 114.5);1.741076E-05
(-14.0, -0.6, 115.5);1.739858E-05
(-13.8, -0.7, 116.4);1.448953E-05
(-13.7, -0.7, 117.4);1.73763E-05
(-13.5, -0.8, 118.4);1.736417E-05
(-13.4, -0.8, 119.4);1.446089E-05
(-13.2, -0.8, 120.4);1.445249E-05
(-13.1, -0.9, 121.4);1.733191E-05
(-12.9, -0.9, 122.4);1.731984E-05
(-12.8, -0.9, 123.4);1.730779E-05
(-12.6, -1.0, 124.3);1.729576E-05
(-12.5, -1.0, 125.3);1.728374E-05
(-12.3, -1.0, 126.3);1.727174E-05
(-12.2, -1.1, 127.3);1.725976E-05
(-12.0, -1.1, 128.3);1.724779E-05
(-11.9, -1.1, 129.3);1.723584E-05
(-11.7, -1.2, 130.3);1.72239E-05
(-11.6, -1.2, 131.3);1.721199E-05
(-11.4, -1.2, 132.3);1.720008E-05
(-11.3, -1.3, 133.2);1.71882E-05
(-11.1, -1.3, 134.2);1.717633E-05
(-11.0, -1.3, 135.2);1.716448E-05
(-10.8, -1.4, 136.2);1.715264E-05
(-10.7, -1.4, 137.2);1.714082E-05
(-10.5, -1.4, 138.2);1.712902E-05
(-10.3, -1.5, 139.2);1.711724E-05
(-10.2, -1.5, 140.2);1.710547E-05
(-10.0, -1.5, 141.1);1.709371E-05
(-9.9, -1.6, 142.1);1.708197E-05
(-9.7, -1.6, 143.1);1.707025E-05
(-9.6, -1.6, 144.1);1.705854E-05
(-9.4, -1.7, 145.1);1.704686E-05
(-9.3, -1.7, 146.1);1.703518E-05
(-9.1, -1.7, 147.1);1.702352E-05
(-9.0, -1.8, 148.1);1.701188E-05
(-8.8, -1.8, 149.0);1.700025E-05
(-8.7, -1.9, 150.0);1.415801E-05
(-8.5, -1.9, 151.0);1.132061E-05
(-8.4, -1.9, 152.0);1.131546E-05
(-8.2, -2.0, 153.0);8.483217E-06
(-8.1, -2.0, 154.0);8.480325E-06
(-7.9, -2.0, 155.0);8.477436E-06
(-7.8, -2.1, 156.0);8.474547E-06
(-7.6, -2.1, 156.9);8.471661E-06
(-7.5, -2.1, 157.9);8.468777E-06
(-7.3, -2.2, 158.9);8.465895E-06
(-7.2, -2.2, 159.9);5.64233E-06
(-7.0, -2.2, 160.9);5.64105E-06
(-6.9, -2.3, 161.9);5.639771E-06
(-6.7, -2.3, 162.9);5.638493E-06
(-6.6, -2.3, 163.9);5.637216E-06
(-6.4, -2.4, 164.8);5.635938E-06
(-6.3, -2.4, 165.8);5.634661E-06
(-6.1, -2.4, 166.8);5.633386E-06
(-6.0, -2.5, 167.8);5.63211E-06
(-5.8, -2.5, 168.8);5.630835E-06
(-5.7, -2.5, 169.8);5.629561E-06
(-5.5, -2.6, 170.8);5.628287E-06
(-5.4, -2.6, 171.8);5.627014E-06
(-5.2, -2.6, 172.8);5.625741E-06
(-5.0, -2.7, 173.7);5.624469E-06
(-4.9, -2.7, 174.7);5.623198E-06
(-4.7, -2.7, 175.7);5.621927E-06
(-4.6, -2.8, 176.7);5.620657E-06
(-4.4, -2.8, 177.7);5.619387E-06
(-4.3, -2.8, 178.7);5.618118E-06
(-4.1, -2.9, 179.7);5.616849E-06
(-4.0, -2.9, 180.7);5.615581E-06
(-3.0, 1.5, 180.0);8.420996E-06
(-2.0, 1.5, 179.8);5.612414E-06
(-1.0, 1.5, 179.5);5.611148E-06
(0.0, 1.5, 179.3);5.609882E-06
(0.9, 1.6, 179.1);5.608618E-06
(1.9, 1.6, 178.9);8.410556E-06
(2.9, 1.6, 178.7);8.407714E-06
(3.9, 1.6, 178.5);8.404872E-06
(4.8, 1.7, 178.3);8.402034E-06
(5.8, 1.7, 178.0);8.399197E-06
(6.8, 1.7, 177.8);8.396361E-06
(7.8, 1.8, 177.6);8.393528E-06
(8.7, 1.8, 177.4);8.390697E-06
(9.7, 1.8, 177.2);5.592226E-06
(10.7, 1.8, 177.0);5.59097E-06
(11.7, 1.9, 176.8);5.589713E-06
(12.6, 1.9, 176.5);5.588457E-06
(13.6, 1.9, 176.3);5.587202E-06
(14.6, 1.9, 176.1);5.585948E-06
(15.6, 2.0, 175.9);5.584694E-06
(16.6, 2.0, 175.7);5.58344E-06
(17.5, 2.0, 175.5);5.582187E-06
(18.5, 2.0, 175.3);5.580935E-06
(19.5, 2.1, 175.0);5.579683E-06
(20.5, 2.1, 174.8);5.578432E-06
(21.4, 2.1, 174.6);5.577181E-06
(22.4, 2.2, 174.4);5.575931E-06
(23.4, 2.2, 174.2);5.574681E-06
(24.4, 2.2, 174.0);5.573432E-06
(25.3, 2.2, 173.7);5.572184E-06
(26.3, 2.3, 173.5);5.570936E-06
(27.3, 2.3, 173.3);5.569689E-06
(28.3, 2.3, 173.1);5.568442E-06
(29.2, 2.3, 172.9);5.567195E-06
(30.2, 2.4, 172.7);5.56595E-06
(31.2, 2.4, 172.5);5.564705E-06
(32.2, 2.4, 172.2);5.56346E-06
(33.2, 2.4, 172.0);5.562216E-06
(34.1, 2.5, 171.8);5.560973E-06
(35.1, 2.5, 171.6);5.55973E-06
(36.1, 2.5, 171.4);5.558487E-06
(37.1, 2.5, 171.2);5.557246E-06
(38.0, 2.6, 171.0);5.556004E-06
(39.0, 2.6, 170.7);5.554764E-06
(40.0, 2.6, 170.5);5.553524E-06
(41.0, 2.7, 170.3);5.552284E-06
(41.9, 2.7, 170.1);5.551045E-06
(42.9, 2.7, 169.9);5.549807E-06
(43.9, 2.7, 169.7);5.548569E-06
(44.9, 2.8, 169.5);5.547332E-06
(45.8, 2.8, 169.2);5.546095E-06
(46.8, 2.8, 169.0);5.544859E-06
(47.8, 2.8, 168.8);5.543623E-06
(48.8, 2.9, 168.6);5.542387E-06
(49.8, 2.9, 168.4);5.541153E-06
(50.7, 2.9, 168.2);5.539919E-06
(51.7, 2.9, 168.0);5.538685E-06
(52.7, 3.0, 167.7);5.537453E-06
(53.7, 3.0, 167.5);5.53622E-06
(54.6, 3.0, 167.3);5.534988E-06
(55.6, 3.0, 167.1);5.533757E-06
(56.6, 3.1, 166.9);5.532526E-06
(57.6, 3.1, 166.7);5.531296E-06
(58.5, 3.1, 166.5);5.530067E-06
(59.5, 3.2, 166.2);5.528837E-06
(60.5, 3.2, 166.0);5.527609E-06
(61.5, 3.2, 165.8);5.526381E-06
(62.4, 3.2, 165.6);5.525153E-06
(63.4, 3.3, 165.4);5.523927E-06
(64.4, 3.3, 165.2);5.5227E-06
(65.4, 3.3, 165.0);5.521474E-06
(66.3, 3.3, 164.7);5.520249E-06
(67.3, 3.4, 164.5);5.519024E-06
(68.3, 3.4, 164.3);5.5178E-06
(69.3, 3.4, 164.1);5.516576E-06
(70.3, 3.4, 163.9);5.515353E-06
(71.2, 3.5, 163.7);5.51413E-06
(72.2, 3.5, 163.5);5.512909E-06
(73.2, 3.5, 163.2);5.511687E-06
(74.2, 3.6, 163.0);5.510466E-06
(75.1, 3.6, 162.8);5.509246E-06
(76.1, 3.6, 162.6);5.508026E-06
(77.1, 3.6, 162.4);5.506807E-06
(78.1, 3.7, 162.2);5.505588E-06
(79.0, 3.7, 162.0);5.504369E-06
(80.0, 3.7, 161.7);5.503152E-06
(81.0, 3.7, 161.5);5.501935E-06
(82.0, 3.8, 161.3);5.500718E-06
(82.9, 3.8, 161.1);5.499502E-06
(83.9, 3.8, 160.9);5.498286E-06
(84.9, 3.8, 160.7);5.497071E-06
(85.9, 3.9, 160.5);5.495857E-06
(86.9, 3.9, 160.2);5.494643E-06
(87.8, 3.9, 160.0);5.493429E-06
(88.8, 3.9, 159.8);5.492217E-06
(89.8, 4.0, 159.6);5.491004E-06
(90.8, 4.0, 159.4);5.489792E-06
(91.7, 4.0, 159.2);8.232418E-06
(92.7, 4.1, 158.9);8.229694E-06
(93.7, 4.1, 158.7);8.226972E-06
(94.7, 4.1, 158.5);8.224252E-06
(93.7, 4.2, 158.6);8.221534E-06
(92.7, 4.1, 158.7);8.218818E-06
(91.7, 4.1, 158.8);8.216103E-06
(90.7, 4.1, 158.9);5.475895E-06
(89.7, 4.1, 159.0);5.47469E-06
(88.7, 4.1, 159.1);5.473485E-06
(87.7, 4.1, 159.2);5.472281E-06
(86.7, 4.0, 159.3);5.471078E-06
(85.7, 4.0, 159.4);5.469874E-06
(84.7, 4.0, 159.5);5.468672E-06
(83.7, 4.0, 159.6);5.46747E-06
(82.7, 4.0, 159.8);5.466269E-06
(81.7, 4.0, 159.9);5.465068E-06
(80.7, 3.9, 160.0);5.463867E-06
(79.7, 3.9, 160.1);5.462668E-06
(78.8, 3.9, 160.2);5.461468E-06
(77.8, 3.9, 160.3);5.460269E-06
(76.8, 3.9, 160.4);5.459071E-06
(75.8, 3.9, 160.5);5.457873E-06
(74.8, 3.8, 160.6);5.456676E-06
(73.8, 3.8, 160.7);5.455479E-06
(72.8, 3.8, 160.8);5.454283E-06
(71.8, 3.8, 160.9);5.453087E-06
(70.8, 3.8, 161.0);5.451892E-06
(69.8, 3.8, 161.1);5.450698E-06
(68.8, 3.7, 161.2);5.449504E-06
(67.8, 3.7, 161.3);5.44831E-06
(66.8, 3.7, 161.4);5.447117E-06
(65.8, 3.7, 161.5);5.445925E-06
(64.8, 3.7, 161.6);5.444732E-06
(63.8, 3.7, 161.7);5.443541E-06
(62.8, 3.6, 161.8);5.44235E-06
(61.8, 3.6, 161.9);5.44116E-06
(60.8, 3.6, 162.0);5.43997E-06
(59.9, 3.6, 162.1);5.43878E-06
(58.9, 3.6, 162.2);5.437591E-06
(57.9, 3.6, 162.3);5.436403E-06
(56.9, 3.5, 162.4);5.435215E-06
(55.9, 3.5, 162.5);5.434028E-06
(54.9, 3.5, 162.6);5.432841E-06
(53.9, 3.5, 162.7);5.431655E-06
(52.9, 3.5, 162.8);5.430469E-06
(51.9, 3.5, 162.9);5.429284E-06
(50.9, 3.4, 163.0);5.428099E-06
(49.9, 3.4, 163.1);5.426915E-06
(48.9, 3.4, 163.2);5.425731E-06
(47.9, 3.4, 163.3);5.424548E-06
(46.9, 3.4, 163.4);5.423366E-06
(45.9, 3.4, 163.5);5.422183E-06
(44.9, 3.3, 163.6);5.421002E-06
(43.9, 3.3, 163.7);5.419821E-06
(42.9, 3.3, 163.9);5.41864E-06
(42.0, 3.3, 164.0);5.41746E-06
(41.0, 3.3, 164.1);5.416281E-06
(40.0, 3.3, 164.2);5.415101E-06
(39.0, 3.2, 164.3);5.413923E-06
(38.0, 3.2, 164.4);5.412744E-06
(37.0, 3.2, 164.5);5.411567E-06
(36.0, 3.2, 164.6);5.41039E-06
(35.0, 3.2, 164.7);5.409214E-06
(34.0, 3.2, 164.8);5.408038E-06
(33.0, 3.1, 164.9);5.406862E-06
(32.0, 3.1, 165.0);5.405687E-06
(31.0, 3.1, 165.1);5.404513E-06
(30.0, 3.1, 165.2);5.403339E-06
(29.0, 3.1, 165.3);5.402165E-06
(28.0, 3.1, 165.4);5.400992E-06
(27.0, 3.0, 165.5);5.39982E-06
(26.0, 3.0, 165.6);5.398648E-06
(25.0, 3.0, 165.7);5.397477E-06
(24.0, 3.0, 165.8);5.396306E-06
(23.1, 3.0, 165.9);5.395136E-06
(22.1, 3.0, 166.0);5.393966E-06
(21.1, 2.9, 166.1);8.088756E-06
(20.1, 2.9, 166.2);8.086127E-06
(19.1, 2.9, 166.3);8.083499E-06
(18.1, 2.9, 166.4);8.080873E-06
(17.1, 2.9, 166.5);8.078249E-06
(16.1, 2.9, 166.6);8.075626E-06
(15.1, 2.8, 166.7);5.382295E-06
(14.1, 2.8, 166.8);5.38113E-06
(13.1, 2.8, 166.9);5.379967E-06
(12.1, 2.8, 167.0);5.378804E-06
(11.1, 2.8, 167.1);5.377641E-06
(10.1, 2.8, 167.2);5.376478E-06
(9.1, 2.7, 167.3);8.06254E-06
(8.1, 2.7, 167.4);8.059927E-06
(7.1, 2.7, 167.5);8.057316E-06
(6.1, 2.7, 167.6);8.054707E-06
(5.2, 2.7, 167.7);8.0521E-06
(4.2, 2.7, 167.8);5.366619E-06
(3.2, 2.6, 168.0);5.365462E-06
(2.2, 2.6, 168.1);8.046023E-06
(2.3, 2.8, 167.1);5.36257E-06
(2.5, 2.8, 166.1);5.361414E-06
(2.6, 2.8, 165.1);5.360259E-06
(2.8, 2.9, 164.1);5.359104E-06
(2.9, 2.9, 163.1);5.35795E-06
(3.1, 2.9, 162.1);5.356796E-06
(3.2, 3.0, 161.1);2.677966E-06
(3.4, 3.0, 160.1);5.355066E-06
(3.5, 3.0, 159.2);5.353914E-06
(3.7, 3.0, 158.2);1.070437E-05
(3.8, 3.1, 157.2);1.069977E-05
(4.0, 3.1, 156.2);1.069517E-05
(4.1, 3.1, 155.2);1.069057E-05
(4.3, 3.2, 154.2);1.335676E-05
(4.4, 3.2, 153.2);1.334959E-05
(4.5, 3.2, 152.2);1.334243E-05
(4.7, 3.3, 151.3);5.334968E-06
(4.8, 3.3, 150.3);8.000307E-06
(5.0, 3.3, 149.3);7.997735E-06
(5.1, 3.4, 148.3);7.995164E-06
(5.3, 3.4, 147.3);7.992596E-06
(5.4, 3.4, 146.3);7.990028E-06
(5.6, 3.5, 145.3);7.987463E-06
(5.7, 3.5, 144.3);7.984899E-06
(5.9, 3.5, 143.3);7.982337E-06
(6.0, 3.5, 142.4);7.979776E-06
(6.2, 3.6, 141.4);7.977217E-06
(6.3, 3.6, 140.4);7.97466E-06
(6.5, 3.6, 139.4);1.06289E-05
(6.6, 3.7, 138.4);1.062436E-05
(6.8, 3.7, 137.4);1.061983E-05
(6.9, 3.7, 136.4);7.961897E-06
(7.1, 3.8, 135.4);7.95935E-06
(7.2, 3.8, 134.4);7.956804E-06
(6.4, 4.4, 135.0);5.303122E-06
(5.6, 4.4, 135.6);5.301992E-06
(4.8, 4.4, 136.2);5.300862E-06
(4.0, 4.4, 136.8);5.299733E-06
(3.2, 4.4, 137.3);5.298604E-06
(2.3, 4.3, 137.9);5.297476E-06
(1.5, 4.3, 138.5);5.296348E-06
(0.7, 4.3, 139.1);5.29522E-06
(-0.1, 4.3, 139.7);7.940718E-06
(-0.9, 4.2, 140.2);7.938183E-06
(-1.7, 4.2, 140.8);7.935651E-06
(-2.6, 4.2, 141.4);7.93312E-06
(-3.4, 4.2, 142.0);5.287342E-06
(-4.2, 4.1, 142.5);7.928907E-06
(-5.0, 4.1, 143.1);7.92638E-06
(-5.8, 4.1, 143.7);7.923854E-06
(-6.6, 4.1, 144.3);7.921331E-06
(-7.5, 4.0, 144.9);7.91881E-06
(-8.3, 4.0, 145.4);7.91629E-06
(-9.1, 4.0, 146.0);7.913772E-06
(-9.9, 4.0, 146.6);1.581999E-05
(-10.7, 3.9, 147.2);1.580994E-05
(-11.5, 3.9, 147.7);1.316728E-05
(-12.3, 3.9, 148.3);7.897022E-06
(-13.2, 3.9, 148.9);1.052547E-05
(-14.0, 3.9, 149.5);7.891177E-06
(-14.8, 3.8, 150.1);7.888675E-06
(-15.6, 3.8, 150.6);7.886174E-06
(-16.4, 3.8, 151.2);1.051101E-05
(-17.2, 3.8, 151.8);7.880345E-06
(-18.1, 3.7, 152.4);5.252176E-06
(-18.9, 3.7, 152.9);7.876187E-06
(-19.7, 3.7, 153.5);5.249406E-06
(-20.5, 3.7, 154.1);5.248298E-06
(-21.3, 3.6, 154.7);3.410439E-05
(-22.1, 3.6, 155.3);3.409001E-05
(-22.9, 3.6, 155.8);3.407565E-05
(-23.8, 3.6, 156.4);3.14417E-05
(-24.6, 3.5, 157.0);3.405053E-05
(-25.4, 3.5, 157.6);7.854633E-06
(-26.2, 3.5, 158.2);7.852153E-06
(-27.0, 3.5, 158.7);7.849675E-06
(-27.8, 3.4, 159.3);5.231741E-06
(-28.7, 3.4, 159.9);5.230641E-06
(-29.5, 3.4, 160.5);5.229541E-06
(-30.3, 3.4, 161.0);5.228442E-06
(-31.1, 3.4, 161.6);5.227344E-06
(-31.9, 3.3, 162.2);5.226245E-06
(-32.7, 3.3, 162.8);5.225148E-06
(-33.6, 3.3, 163.4);5.22405E-06
(-32.6, 3.6, 163.5);5.222953E-06
(-31.6, 3.5, 163.7);5.221857E-06
(-30.6, 3.5, 163.8);5.220761E-06
(-29.6, 3.5, 164.0);5.219666E-06
(-28.6, 3.4, 164.1);5.218571E-06
(-27.6, 3.4, 164.3);5.217476E-06
(-26.6, 3.4, 164.4);5.216382E-06
(-25.6, 3.3, 164.6);5.215288E-06
(-24.7, 3.3, 164.7);5.214195E-06
(-23.7, 3.3, 164.9);5.213102E-06
(-22.7, 3.3, 165.0);5.21201E-06
(-21.7, 3.2, 165.2);5.210919E-06
(-20.7, 3.2, 165.3);2.60505E-06
(-19.7, 3.2, 165.5);7.813514E-06
(-18.7, 3.1, 165.6);5.207646E-06
(-17.7, 3.1, 165.8);5.206556E-06
(-16.8, 3.1, 165.9);7.807791E-06
(-15.8, 3.1, 166.1);2.602053E-06
(-14.8, 3.0, 166.3);7.804525E-06
(-13.8, 3.0, 166.4);7.802077E-06
(-12.8, 3.0, 166.6);7.799631E-06
(-11.8, 2.9, 166.7);7.797186E-06
(-10.8, 2.9, 166.9);7.794742E-06
(-9.8, 2.9, 167.0);7.7923E-06
(-8.9, 2.9, 167.2);5.193512E-06
(-8.2, 2.9, 167.8);5.192427E-06
(-7.5, 2.7, 168.5);7.78661E-06
(-6.8, 2.5, 169.2);5.189719E-06
(-6.1, 2.2, 169.9);5.188637E-06
(-5.4, 2.0, 170.6);5.187555E-06
(-4.7, 1.7, 171.2);5.186473E-06
(-4.0, 1.5, 171.9);5.185392E-06
(-3.3, 1.3, 172.6);5.184311E-06
(-2.6, 1.0, 173.3);5.183231E-06
(-1.9, 0.8, 173.9);5.182151E-06
(-1.2, 0.5, 174.6);5.181072E-06
(-0.5, 0.3, 175.3);5.179993E-06
(0.2, 0.0, 176.0);5.178914E-06
(0.9, -0.2, 176.6);5.177837E-06
(1.6, -0.4, 177.3);5.176759E-06
(2.3, -0.7, 178.0);5.175682E-06
(3.0, -0.9, 178.7);7.761504E-06
(3.7, -1.2, 179.3);5.172991E-06
(4.4, -1.4, 180.0);5.171916E-06
(5.1, -1.6, 180.7);5.170841E-06
(5.8, -1.9, 181.4);5.169766E-06
(6.5, -2.1, 182.1);5.168692E-06
(4.1, 0.4, 179.2);5.167618E-06
(4.1, 0.5, 178.2);5.166545E-06
(4.2, 0.6, 177.2);5.165472E-06
(4.3, 0.6, 176.2);5.1644E-06
(4.4, 0.7, 175.2);5.163328E-06
(4.4, 0.8, 174.2);5.162256E-06
(4.5, 0.9, 173.2);5.161185E-06
(4.6, 0.9, 172.2);5.160115E-06
(4.7, 1.0, 171.2);5.159044E-06
(4.7, 1.1, 170.2);5.157975E-06
(4.8, 1.1, 169.2);5.156905E-06
(4.9, 1.2, 168.2);5.155836E-06
(5.0, 1.3, 167.2);5.154768E-06
(5.0, 1.4, 166.2);5.1537E-06
(5.1, 1.4, 165.2);5.152632E-06
(5.2, 1.5, 164.3);5.151565E-06
(5.3, 1.6, 163.3);5.150499E-06
(5.3, 1.7, 162.3);5.149433E-06
(5.4, 1.7, 161.3);5.148367E-06
(5.5, 1.8, 160.3);7.720553E-06
(5.6, 1.9, 159.3);7.718158E-06
(5.6, 1.9, 158.3);7.715763E-06
(5.7, 2.0, 157.3);7.713371E-06
(5.8, 2.1, 156.3);1.285031E-05
(5.9, 2.2, 155.3);1.284367E-05
(5.9, 2.2, 154.3);1.283704E-05
(6.0, 2.3, 153.3);1.283042E-05
(6.1, 2.4, 152.3);1.025957E-05
(6.2, 2.5, 151.3);1.025535E-05
(6.2, 2.5, 150.3);1.025112E-05
(6.3, 2.6, 149.3);7.685568E-06
(6.4, 2.7, 148.3);7.683194E-06
(6.5, 2.7, 147.3);7.680822E-06
(6.5, 2.8, 146.4);7.678451E-06
(6.6, 2.9, 145.4);7.676082E-06
(6.7, 3.0, 144.4);7.673713E-06
(6.8, 3.0, 143.4);7.671347E-06
(6.8, 3.1, 142.4);7.668982E-06
(6.9, 3.2, 141.4);7.666618E-06
(7.0, 3.2, 140.4);7.664256E-06
(7.1, 3.3, 139.4);7.661895E-06
(7.1, 3.4, 138.4);1.021219E-05
(7.2, 3.5, 137.4);1.0208E-05
(7.3, 3.5, 136.4);7.653252E-06
(7.4, 3.6, 135.4);7.650899E-06
(7.4, 3.7, 134.4);7.648547E-06
(7.5, 4.4, 135.4);5.097725E-06
(7.6, 4.4, 136.4);5.09668E-06
(7.8, 4.4, 137.4);7.643062E-06
(7.9, 4.3, 138.4);7.640715E-06
(8.0, 4.3, 139.4);5.092506E-06
(8.1, 4.3, 140.4);5.091464E-06
(8.2, 4.3, 141.4);5.090422E-06
(8.3, 4.2, 142.4);5.089381E-06
(9.1, 3.7, 142.3);7.632119E-06
(10.0, 3.2, 142.2);7.629778E-06
(10.9, 2.7, 142.2);5.085219E-06
(11.7, 2.2, 142.1);5.08418E-06
(12.6, 1.7, 142.0);5.083141E-06
(13.4, 1.2, 142.0);5.082102E-06
(14.3, 0.7, 141.9);5.081065E-06
(15.2, 0.2, 141.8);5.080027E-06
(16.0, -0.3, 141.8);5.078989E-06
(16.9, -0.8, 141.7);5.077953E-06
